Type,Mean_income,Method,Group,Variable_name,Year,Gini
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2006,51.3208234300515
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2007,50.9744567948989
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2008,51.032075332948
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2009,50.6529969947775
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2010,50.3666166628655
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2011,50.1734166950624
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2012,50.0247815942241
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2013,49.566859949752
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2014,48.9315498319579
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2015,48.3202355660598
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2016,47.7662779946135
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2017,47.9042159743429
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2018,47.8059187416845
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2019,47.844010181866
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2020,47.9468832382548
MKT,GDPPC,PD,CIS12,GINI_MKT_PD_CIS12,2021,48.1168771086966
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1980,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1981,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1982,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1983,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1984,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1985,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1986,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1987,NA
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1988,41.8962952317999
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1989,42.1257971960245
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1990,42.7905922013419
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1991,43.7325993028509
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1992,45.5256320810016
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1993,47.947287604026
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1994,49.9421826946578
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1995,51.455329403585
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1996,52.0218759807858
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1997,51.9889432277894
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1998,51.2027514449132
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,1999,51.981534454426
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2000,52.4582334566343
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2001,52.4500626229813
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2002,52.0628591959016
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2003,52.4545062081874
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2004,52.1617682033309
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2005,52.0498322306266
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2006,52.057170209699
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2007,51.683714711376
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2008,51.5557694602175
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2009,51.2334343466393
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2010,51.0183552013451
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2011,50.6012445445008
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2012,50.4759782776478
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2013,49.8659265430795
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2014,49.1763658905308
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2015,48.5921248869764
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2016,47.8681479986783
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2017,48.2821063868122
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2018,47.8271385066724
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2019,48.1958003428755
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2020,48.2562406321525
MKT,GDPPC,WD,CIS12,GINI_MKT_WD_CIS12,2021,48.4501199340872
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1980,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1981,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1982,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1983,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1984,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1985,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1986,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1987,NA
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1988,39.5166666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1989,39.675
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1990,40.0083333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1991,40.475
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1992,41.0833333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1993,41.8166666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1994,42.4583333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1995,42.9583333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1996,43.3166666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1997,43.5
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1998,43.675
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,1999,43.7166666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2000,43.7
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2001,43.625
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2002,43.4666666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2003,43.3833333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2004,43.3197916666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2005,43.2083333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2006,43.0541666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2007,42.8708333333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2008,42.73125
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2009,42.5260416666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2010,42.2864583333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2011,42.0270833333333
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2012,41.7875
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2013,41.565625
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2014,41.3604166666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2015,41.1697916666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2016,41.0416666666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2017,40.9135416666666
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2018,40.796875
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2019,40.746875
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2020,40.671875
MKT,GDPPC,Average_U,CIS12,GINI_MKT_Average_U_CIS12,2021,40.6552083333333
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1980,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1981,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1982,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1983,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1984,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1985,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1986,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1987,NA
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1988,35.5928653908714
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1989,35.8055784465981
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1990,36.3208517743696
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1991,37.1933837017615
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1992,38.8532660955109
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1993,40.9584568664633
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1994,42.5523795291112
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1995,43.5388731932722
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1996,44.0092075781361
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1997,43.8886092403065
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1998,44.0342062725744
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,1999,44.0644884928355
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2000,44.2479242704831
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2001,44.1556209861682
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2002,43.9747653188377
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2003,44.1051490936452
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2004,44.1265273100876
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2005,43.9186748756155
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2006,43.7126805122817
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2007,43.332488858906
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2008,43.3608332912652
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2009,43.0262242492624
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2010,42.6511987570965
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2011,42.4235033651039
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2012,42.118008638953
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2013,41.775268515352
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2014,41.4521485594701
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2015,41.0884387622581
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2016,40.9490350607478
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2017,40.719071530679
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2018,40.6381903481553
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2019,40.7507869622038
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2020,40.7860539034733
MKT,GDPPC,Average_W,CIS12,GINI_MKT_Average_W_CIS12,2021,40.8803561944021
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1980,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1981,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1982,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1983,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1984,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1985,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1986,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1987,NA
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1988,32.4374100580429
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1989,32.5086700298608
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1990,33.2890011100555
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1991,34.448401312916
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1992,35.0667706517624
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1993,35.2962691649226
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1994,35.4142867950215
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1995,35.1699575065013
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1996,34.7755765005559
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1997,34.8055445920399
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1998,34.8427587437255
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,1999,35.022000868089
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2000,35.0178733900131
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2001,34.8051185151257
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2002,34.3401460496036
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2003,34.1060085822662
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2004,33.952101224724
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2005,33.919150337753
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2006,33.6999322782734
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2007,33.3910492716729
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2008,33.0856381521182
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2009,32.9751107376906
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2010,33.1569194738588
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2011,33.2009554661251
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2012,33.1669465736639
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2013,33.1535609124025
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2014,33.100409008803
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2015,33.0774806128034
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2016,32.8555250757826
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2017,32.6905212334699
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2018,32.5009033446088
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2019,32.2394945358731
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2020,32.3788115257159
NET,GDPPC,LD,EU28,GINI_NET_LD_EU28,2021,32.2898695615309
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1980,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1981,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1982,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1983,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1984,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1985,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1986,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1987,NA
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1988,32.8477933166776
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1989,32.91804315015
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1990,33.7201173647478
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1991,34.9525909523646
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1992,35.615000314935
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1993,35.8751920957918
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1994,36.0456210437167
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1995,35.8540882275175
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1996,35.4530904564838
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1997,35.4628906827861
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1998,35.4872663721886
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,1999,35.6572138599082
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2000,35.6319304876495
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2001,35.3932729664413
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2002,34.9305597404529
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2003,34.7079759914276
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2004,34.5757103827302
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2005,34.5170865837465
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2006,34.2836472222366
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2007,33.9654459872785
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2008,33.6498491888615
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2009,33.5311906255973
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2010,33.7499898297396
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2011,33.8307445735967
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2012,33.8176683087767
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2013,33.8325111969221
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2014,33.7692882680037
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2015,33.7125533616618
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2016,33.4382390392281
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2017,33.2443644910744
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2018,33.0191726692889
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2019,32.7411638962584
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2020,32.9535981305056
NET,GDPPC,PD,EU28,GINI_NET_PD_EU28,2021,32.8104522451367
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1980,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1981,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1982,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1983,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1984,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1985,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1986,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1987,NA
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1988,32.7093497471941
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1989,32.821472368118
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1990,33.5573512872941
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1991,34.6051255047994
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1992,35.2406774946781
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1993,35.5639913365329
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1994,35.6088096411356
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1995,35.2745024267604
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1996,34.8942048598723
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1997,34.967639240675
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1998,34.9961824580478
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,1999,35.2001228834291
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2000,35.1782070553542
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2001,34.9822305363645
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2002,34.5250090455943
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2003,34.2645078652135
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2004,34.0502948692514
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2005,34.0358112390687
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2006,33.772671113958
NET,GDPPC,WD,EU28,GINI_NET_WD_EU28,2007,33.5300024387033
